Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
San Francisco,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,62616.0,
San Francisco,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,62513.333329999994,
San Francisco,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,62328.0,
San Francisco,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,62565.666670000006,
San Francisco,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,62414.0,
Chicago,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,56933.666670000006,
Chicago,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,56858.333329999994,
Chicago,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,56861.666670000006,
Chicago,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,56634.333329999994,
Chicago,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,56521.333329999994,
Chicago,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,56234.333329999994,
Chicago,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,56036.0,
Chicago,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,55940.666670000006,
Chicago,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,55929.333329999994,
Chicago,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,55935.333329999994,
Chicago,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,55822.0,
Chicago,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,55801.666670000006,
Chicago,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,55388.666670000006,
Chicago,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,55452.0,
Chicago,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,55308.0,
Chicago,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,55715.666670000006,
Chicago,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,55728.333329999994,
Chicago,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,55869.333329999994,
Chicago,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,56067.0,
Chicago,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,56067.666670000006,
Chicago,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,55934.0,
Chicago,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,55458.0,
Chicago,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,55287.333329999994,
Chicago,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,55037.666670000006,
Chicago,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,55052.666670000006,
Chicago,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54774.0,
Chicago,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54758.333329999994,
Chicago,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,54467.333329999994,
Chicago,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54432.666670000006,
Chicago,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,54225.666670000006,
Chicago,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,54051.0,
Chicago,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53880.0,
Chicago,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53692.333329999994,
Chicago,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53566.33333,
Chicago,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53600.66667,
Chicago,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53574.66667,
Chicago,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53551.66667,
Chicago,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,53442.0,
Chicago,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,53219.33333,
Chicago,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,53018.66667,
Chicago,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52847.0,
Chicago,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,52860.0,
Chicago,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52970.66667,
Chicago,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,52905.0,
Chicago,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52998.33333,
Chicago,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,53048.33333,
Chicago,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,52953.66667,
Chicago,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52752.0,
Chicago,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52623.66667,
Boston,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,60038.0,
Boston,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,59892.333329999994,
Boston,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,59938.0,
Boston,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,60058.0,
Boston,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,60005.0,
Boston,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,59743.333329999994,
Boston,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,59318.333329999994,
Boston,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,59292.666670000006,
Boston,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,59172.333329999994,
Boston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59219.0,
Boston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,58958.0,
Boston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59012.333329999994,
Boston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,58884.333329999994,
Boston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,58861.0,
Boston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58814.666670000006,
Boston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,58997.666670000006,
Boston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,58904.0,
Boston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,58910.0,
Boston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,58668.333329999994,
Boston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,58761.333329999994,
Boston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,58425.333329999994,
Boston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58174.666670000006,
Boston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58047.0,
Boston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58038.0,
Boston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,57796.0,
Boston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,57448.333329999994,
Boston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,57421.666670000006,
Boston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,57688.333329999994,
Boston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57624.0,
Boston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57298.666670000006,
Boston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,56820.333329999994,
Boston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,56550.0,
Boston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,56295.0,
Boston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56103.666670000006,
Boston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,55915.333329999994,
Boston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,55835.333329999994,
Boston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,55866.666670000006,
Boston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,55798.333329999994,
Boston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,55711.333329999994,
Boston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,55253.333329999994,
Boston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,55091.333329999994,
Boston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,54991.333329999994,
Boston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,55139.333329999994,
Boston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55231.333329999994,
Boston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,54958.0,
Boston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55073.0,
Boston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,54852.333329999994,
Boston,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55028.666670000006,
Boston,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,54760.333329999994,
Washington DC,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,60535.0,
Washington DC,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,60294.666670000006,
Washington DC,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,60027.666670000006,
Washington DC,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,60198.666670000006,
Washington DC,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,60121.0,
Washington DC,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,60128.666670000006,
Washington DC,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,59833.333329999994,
Washington DC,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,59723.333329999994,
Washington DC,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,59704.333329999994,
Washington DC,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59611.666670000006,
Washington DC,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,59351.666670000006,
Washington DC,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59352.0,
Washington DC,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59386.333329999994,
Washington DC,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59204.333329999994,
Washington DC,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58915.0,
Washington DC,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,58904.333329999994,
Washington DC,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59163.0,
Washington DC,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59082.333329999994,
Washington DC,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,58980.0,
Washington DC,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,58658.333329999994,
Washington DC,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,58768.666670000006,
Washington DC,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58597.333329999994,
Washington DC,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58667.0,
Washington DC,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58539.333329999994,
Washington DC,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58352.333329999994,
Washington DC,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58230.0,
Washington DC,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58216.333329999994,
Washington DC,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58181.333329999994,
Washington DC,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58141.666670000006,
Washington DC,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57879.0,
Washington DC,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57729.333329999994,
Washington DC,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,57507.0,
Washington DC,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,57283.0,
Washington DC,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,57172.333329999994,
Washington DC,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,57048.666670000006,
Washington DC,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,57150.666670000006,
Washington DC,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56994.666670000006,
Washington DC,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56964.666670000006,
Washington DC,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56717.666670000006,
Washington DC,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,56642.666670000006,
Washington DC,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56512.666670000006,
Washington DC,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56433.333329999994,
Washington DC,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56316.333329999994,
Washington DC,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,56252.666670000006,
Washington DC,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,56191.333329999994,
Washington DC,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,56346.333329999994,
Washington DC,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,56194.333329999994,
Washington DC,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,56063.333329999994,
Washington DC,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55982.666670000006,
National,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,52746.0,
National,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,52648.0,
National,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,52557.0,
National,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,52400.33333,
National,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,52280.33333,
National,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,52117.33333,
National,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,52102.0,
National,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,51942.0,
National,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,51842.66667,
National,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,51610.66667,
National,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,51601.0,
National,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,51535.0,
National,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,51516.66667,
National,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,51356.0,
National,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,51269.66667,
National,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,51242.33333,
National,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,51388.0,
National,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,51501.0,
National,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,51543.33333,
National,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,51498.0,
National,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,51323.0,
National,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,51177.0,
National,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,50957.66667,
National,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,50884.0,
National,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,50752.66667,
National,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,50644.0,
National,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,50571.0,
National,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,50468.33333,
National,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,50383.33333,
National,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,50292.0,
National,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,50209.66667,
National,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,50060.66667,
National,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,49789.66667,
National,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,49569.0,
National,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,49453.33333,
National,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,49433.0,
National,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,49457.66667,
National,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,49462.66667,
National,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,49381.0,
National,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,49274.66667,
National,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,49091.0,
National,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,49093.0,
National,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,49103.66667,
National,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,49100.66667,
National,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,49016.0,
National,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,48863.66667,
National,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,48771.66667,
National,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,48672.0,
National,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,48626.66667,
Atlanta,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,54607.0,
Atlanta,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,54375.666670000006,
Atlanta,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,54290.333329999994,
Atlanta,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,54129.0,
Atlanta,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,54036.333329999994,
Atlanta,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,53937.0,
Atlanta,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,53934.666670000006,
Atlanta,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,53864.0,
Atlanta,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,53731.0,
Atlanta,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,53661.0,
Atlanta,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,53507.33333,
Atlanta,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,53355.66667,
Atlanta,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,53233.0,
Atlanta,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,53132.66667,
Atlanta,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,53083.33333,
Atlanta,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,53007.0,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,53135.33333,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,53059.33333,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,53056.33333,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52945.66667,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52891.0,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52799.66667,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52676.0,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52588.0,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52456.0,
