Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Industry,2018-06,Media & Publishing,Median Base Pay,57712.0,
Los Angeles,Industry,2018-06,Nonprofit,Median Base Pay,54738.0,
Los Angeles,Industry,2018-06,Private Security,Median Base Pay,55021.0,
Los Angeles,Industry,2018-06,Real Estate,Median Base Pay,57887.0,
Los Angeles,Industry,2018-06,Recruiting & Staffing,Median Base Pay,56321.0,
Los Angeles,Industry,2018-06,Restaurants & Bars,Median Base Pay,54352.0,
Los Angeles,Industry,2018-06,Retail,Median Base Pay,55141.0,
Los Angeles,Industry,2018-06,Supermarkets,Median Base Pay,56162.0,
Los Angeles,Industry,2018-06,Telecommunications,Median Base Pay,58206.0,
Los Angeles,Industry,2018-06,Transportation & Logistics,Median Base Pay,58696.0,
Los Angeles,Industry,2018-06,Travel & Tourism,Median Base Pay,55563.0,
Los Angeles,Industry,2018-06,Wholesale,Median Base Pay,58383.0,
Chicago,Industry,2018-06,Accounting & Legal,Median Base Pay,55639.0,
Chicago,Industry,2018-06,Aerospace & Defense,Median Base Pay,57689.0,
Chicago,Industry,2018-06,Architecture & Civil Engineering,Median Base Pay,57051.0,
Chicago,Industry,2018-06,Arts & Entertainment,Median Base Pay,50254.0,
Chicago,Industry,2018-06,Automotive,Median Base Pay,50650.0,
Chicago,Industry,2018-06,Banking & Financial Services,Median Base Pay,55114.0,
Chicago,Industry,2018-06,Beauty & Fitness,Median Base Pay,51436.0,
Chicago,Industry,2018-06,Biotech & Pharmaceuticals,Median Base Pay,58245.0,
Chicago,Industry,2018-06,Business Services,Median Base Pay,53303.0,
Chicago,Industry,2018-06,Computer Software & Hardware,Median Base Pay,57153.0,
Chicago,Industry,2018-06,Construction,Median Base Pay,55896.0,
Chicago,Industry,2018-06,Consulting,Median Base Pay,56745.0,
Chicago,Industry,2018-06,Consumer Electronics,Median Base Pay,49800.0,
Chicago,Industry,2018-06,Consumer Services,Median Base Pay,49446.0,
Chicago,Industry,2018-06,Education & Schools,Median Base Pay,51692.0,
Chicago,Industry,2018-06,Energy & Utilities,Median Base Pay,61117.0,
Chicago,Industry,2018-06,Facilities,Median Base Pay,51210.0,
Chicago,Industry,2018-06,Farming & Agriculture,Median Base Pay,55423.0,
Chicago,Industry,2018-06,Government,Median Base Pay,55668.0,
Chicago,Industry,2018-06,Health Care & Hospitals,Median Base Pay,54426.0,
Chicago,Industry,2018-06,Information Technology,Median Base Pay,55379.0,
Chicago,Industry,2018-06,Insurance,Median Base Pay,55450.0,
Chicago,Industry,2018-06,Internet & Tech,Median Base Pay,56030.0,
Chicago,Industry,2018-06,Manufacturing,Median Base Pay,56405.0,
Chicago,Industry,2018-06,Marketing & Advertising,Median Base Pay,52988.0,
Chicago,Industry,2018-06,Media & Publishing,Median Base Pay,53686.0,
Chicago,Industry,2018-06,Nonprofit,Median Base Pay,50920.0,
Chicago,Industry,2018-06,Private Security,Median Base Pay,51183.0,
Chicago,Industry,2018-06,Real Estate,Median Base Pay,53849.0,
Chicago,Industry,2018-06,Recruiting & Staffing,Median Base Pay,52392.0,
Chicago,Industry,2018-06,Restaurants & Bars,Median Base Pay,50560.0,
Chicago,Industry,2018-06,Retail,Median Base Pay,51294.0,
Chicago,Industry,2018-06,Supermarkets,Median Base Pay,52244.0,
Chicago,Industry,2018-06,Telecommunications,Median Base Pay,54145.0,
Chicago,Industry,2018-06,Transportation & Logistics,Median Base Pay,54601.0,
Chicago,Industry,2018-06,Travel & Tourism,Median Base Pay,51687.0,
Chicago,Industry,2018-06,Wholesale,Median Base Pay,54310.0,
Houston,Industry,2018-06,Accounting & Legal,Median Base Pay,54758.0,
Houston,Industry,2018-06,Aerospace & Defense,Median Base Pay,56776.0,
Houston,Industry,2018-06,Architecture & Civil Engineering,Median Base Pay,56148.0,
Houston,Industry,2018-06,Arts & Entertainment,Median Base Pay,49458.0,
Houston,Industry,2018-06,Automotive,Median Base Pay,49848.0,
Houston,Industry,2018-06,Banking & Financial Services,Median Base Pay,54241.0,
Houston,Industry,2018-06,Beauty & Fitness,Median Base Pay,50621.0,
Houston,Industry,2018-06,Biotech & Pharmaceuticals,Median Base Pay,57322.0,
Houston,Industry,2018-06,Business Services,Median Base Pay,52459.0,
Houston,Industry,2018-06,Computer Software & Hardware,Median Base Pay,56248.0,
Houston,Industry,2018-06,Construction,Median Base Pay,55011.0,
Houston,Industry,2018-06,Consulting,Median Base Pay,55846.0,
Houston,Industry,2018-06,Consumer Electronics,Median Base Pay,49011.0,
Houston,Industry,2018-06,Consumer Services,Median Base Pay,48663.0,
Houston,Industry,2018-06,Education & Schools,Median Base Pay,50874.0,
Houston,Industry,2018-06,Energy & Utilities,Median Base Pay,60150.0,
Houston,Industry,2018-06,Facilities,Median Base Pay,50399.0,
Houston,Industry,2018-06,Farming & Agriculture,Median Base Pay,54545.0,
Houston,Industry,2018-06,Government,Median Base Pay,54787.0,
Houston,Industry,2018-06,Health Care & Hospitals,Median Base Pay,53564.0,
Houston,Industry,2018-06,Information Technology,Median Base Pay,54502.0,
Houston,Industry,2018-06,Insurance,Median Base Pay,54572.0,
Houston,Industry,2018-06,Internet & Tech,Median Base Pay,55142.0,
Houston,Industry,2018-06,Manufacturing,Median Base Pay,55511.0,
Houston,Industry,2018-06,Marketing & Advertising,Median Base Pay,52149.0,
Houston,Industry,2018-06,Media & Publishing,Median Base Pay,52835.0,
Houston,Industry,2018-06,Nonprofit,Median Base Pay,50113.0,
Houston,Industry,2018-06,Private Security,Median Base Pay,50372.0,
Houston,Industry,2018-06,Real Estate,Median Base Pay,52996.0,
Houston,Industry,2018-06,Recruiting & Staffing,Median Base Pay,51562.0,
Houston,Industry,2018-06,Restaurants & Bars,Median Base Pay,49760.0,
Houston,Industry,2018-06,Retail,Median Base Pay,50482.0,
Houston,Industry,2018-06,Supermarkets,Median Base Pay,51417.0,
Houston,Industry,2018-06,Telecommunications,Median Base Pay,53288.0,
Houston,Industry,2018-06,Transportation & Logistics,Median Base Pay,53736.0,
Houston,Industry,2018-06,Travel & Tourism,Median Base Pay,50868.0,
Houston,Industry,2018-06,Wholesale,Median Base Pay,53450.0,
Washington DC,Industry,2018-06,Accounting & Legal,Median Base Pay,59322.0,
Washington DC,Industry,2018-06,Aerospace & Defense,Median Base Pay,61508.0,
Washington DC,Industry,2018-06,Architecture & Civil Engineering,Median Base Pay,60828.0,
Washington DC,Industry,2018-06,Arts & Entertainment,Median Base Pay,53581.0,
Washington DC,Industry,2018-06,Automotive,Median Base Pay,54003.0,
Washington DC,Industry,2018-06,Banking & Financial Services,Median Base Pay,58762.0,
Washington DC,Industry,2018-06,Beauty & Fitness,Median Base Pay,54841.0,
Washington DC,Industry,2018-06,Biotech & Pharmaceuticals,Median Base Pay,62101.0,
Washington DC,Industry,2018-06,Business Services,Median Base Pay,56832.0,
Washington DC,Industry,2018-06,Computer Software & Hardware,Median Base Pay,60936.0,
Washington DC,Industry,2018-06,Construction,Median Base Pay,59597.0,
Washington DC,Industry,2018-06,Consulting,Median Base Pay,60501.0,
Washington DC,Industry,2018-06,Consumer Electronics,Median Base Pay,53097.0,
Washington DC,Industry,2018-06,Consumer Services,Median Base Pay,52719.0,
Washington DC,Industry,2018-06,Education & Schools,Median Base Pay,55115.0,
Washington DC,Industry,2018-06,Energy & Utilities,Median Base Pay,65163.0,
Washington DC,Industry,2018-06,Facilities,Median Base Pay,54600.0,
Washington DC,Industry,2018-06,Farming & Agriculture,Median Base Pay,59092.0,
Washington DC,Industry,2018-06,Government,Median Base Pay,59354.0,
Washington DC,Industry,2018-06,Health Care & Hospitals,Median Base Pay,58029.0,
Washington DC,Industry,2018-06,Information Technology,Median Base Pay,59046.0,
Washington DC,Industry,2018-06,Insurance,Median Base Pay,59121.0,
Washington DC,Industry,2018-06,Internet & Tech,Median Base Pay,59739.0,
Washington DC,Industry,2018-06,Manufacturing,Median Base Pay,60139.0,
Washington DC,Industry,2018-06,Marketing & Advertising,Median Base Pay,56496.0,
Washington DC,Industry,2018-06,Media & Publishing,Median Base Pay,57240.0,
Washington DC,Industry,2018-06,Nonprofit,Median Base Pay,54290.0,
Washington DC,Industry,2018-06,Private Security,Median Base Pay,54571.0,
Washington DC,Industry,2018-06,Real Estate,Median Base Pay,57413.0,
Washington DC,Industry,2018-06,Recruiting & Staffing,Median Base Pay,55860.0,
Washington DC,Industry,2018-06,Restaurants & Bars,Median Base Pay,53908.0,
Washington DC,Industry,2018-06,Retail,Median Base Pay,54690.0,
Washington DC,Industry,2018-06,Supermarkets,Median Base Pay,55702.0,
Washington DC,Industry,2018-06,Telecommunications,Median Base Pay,57730.0,
Washington DC,Industry,2018-06,Transportation & Logistics,Median Base Pay,58216.0,
Washington DC,Industry,2018-06,Travel & Tourism,Median Base Pay,55109.0,
Washington DC,Industry,2018-06,Wholesale,Median Base Pay,57906.0,
Philadelphia,Industry,2018-06,Accounting & Legal,Median Base Pay,54828.0,
Philadelphia,Industry,2018-06,Aerospace & Defense,Median Base Pay,56849.0,
Philadelphia,Industry,2018-06,Architecture & Civil Engineering,Median Base Pay,56220.0,
Philadelphia,Industry,2018-06,Arts & Entertainment,Median Base Pay,49522.0,
Philadelphia,Industry,2018-06,Automotive,Median Base Pay,49912.0,
Philadelphia,Industry,2018-06,Banking & Financial Services,Median Base Pay,54311.0,
Philadelphia,Industry,2018-06,Beauty & Fitness,Median Base Pay,50686.0,
Philadelphia,Industry,2018-06,Biotech & Pharmaceuticals,Median Base Pay,57396.0,
Philadelphia,Industry,2018-06,Business Services,Median Base Pay,52526.0,
Philadelphia,Industry,2018-06,Computer Software & Hardware,Median Base Pay,56320.0,
Philadelphia,Industry,2018-06,Construction,Median Base Pay,55082.0,
Philadelphia,Industry,2018-06,Consulting,Median Base Pay,55918.0,
Philadelphia,Industry,2018-06,Consumer Electronics,Median Base Pay,49074.0,
Philadelphia,Industry,2018-06,Consumer Services,Median Base Pay,48726.0,
Philadelphia,Industry,2018-06,Education & Schools,Median Base Pay,50939.0,
Philadelphia,Industry,2018-06,Energy & Utilities,Median Base Pay,60227.0,
Philadelphia,Industry,2018-06,Facilities,Median Base Pay,50464.0,
Philadelphia,Industry,2018-06,Farming & Agriculture,Median Base Pay,54615.0,
Philadelphia,Industry,2018-06,Government,Median Base Pay,54857.0,
Philadelphia,Industry,2018-06,Health Care & Hospitals,Median Base Pay,53633.0,
Philadelphia,Industry,2018-06,Information Technology,Median Base Pay,54573.0,
Philadelphia,Industry,2018-06,Insurance,Median Base Pay,54642.0,
Philadelphia,Industry,2018-06,Internet & Tech,Median Base Pay,55213.0,
Philadelphia,Industry,2018-06,Manufacturing,Median Base Pay,55583.0,
Philadelphia,Industry,2018-06,Marketing & Advertising,Median Base Pay,52216.0,
Philadelphia,Industry,2018-06,Media & Publishing,Median Base Pay,52904.0,
Philadelphia,Industry,2018-06,Nonprofit,Median Base Pay,50178.0,
Philadelphia,Industry,2018-06,Private Security,Median Base Pay,50437.0,
Philadelphia,Industry,2018-06,Real Estate,Median Base Pay,53064.0,
Philadelphia,Industry,2018-06,Recruiting & Staffing,Median Base Pay,51628.0,
Philadelphia,Industry,2018-06,Restaurants & Bars,Median Base Pay,49824.0,
Philadelphia,Industry,2018-06,Retail,Median Base Pay,50547.0,
Philadelphia,Industry,2018-06,Supermarkets,Median Base Pay,51483.0,
Philadelphia,Industry,2018-06,Telecommunications,Median Base Pay,53357.0,
Philadelphia,Industry,2018-06,Transportation & Logistics,Median Base Pay,53806.0,
Philadelphia,Industry,2018-06,Travel & Tourism,Median Base Pay,50934.0,
Philadelphia,Industry,2018-06,Wholesale,Median Base Pay,53519.0,
Atlanta,Industry,2018-06,Accounting & Legal,Median Base Pay,53347.0,
Atlanta,Industry,2018-06,Aerospace & Defense,Median Base Pay,55313.0,
Atlanta,Industry,2018-06,Architecture & Civil Engineering,Median Base Pay,54701.0,
Atlanta,Industry,2018-06,Arts & Entertainment,Median Base Pay,48184.0,
Atlanta,Industry,2018-06,Automotive,Median Base Pay,48564.0,
Atlanta,Industry,2018-06,Banking & Financial Services,Median Base Pay,52844.0,
Atlanta,Industry,2018-06,Beauty & Fitness,Median Base Pay,49317.0,
Atlanta,Industry,2018-06,Biotech & Pharmaceuticals,Median Base Pay,55846.0,
Atlanta,Industry,2018-06,Business Services,Median Base Pay,51107.0,
Atlanta,Industry,2018-06,Computer Software & Hardware,Median Base Pay,54799.0,
Atlanta,Industry,2018-06,Construction,Median Base Pay,53594.0,
Atlanta,Industry,2018-06,Consulting,Median Base Pay,54408.0,
Atlanta,Industry,2018-06,Consumer Electronics,Median Base Pay,47749.0,
Atlanta,Industry,2018-06,Consumer Services,Median Base Pay,47409.0,
Atlanta,Industry,2018-06,Education & Schools,Median Base Pay,49563.0,
Atlanta,Industry,2018-06,Energy & Utilities,Median Base Pay,58600.0,
Atlanta,Industry,2018-06,Facilities,Median Base Pay,49101.0,
Atlanta,Industry,2018-06,Farming & Agriculture,Median Base Pay,53140.0,
Atlanta,Industry,2018-06,Government,Median Base Pay,53375.0,
Atlanta,Industry,2018-06,Health Care & Hospitals,Median Base Pay,52185.0,
Atlanta,Industry,2018-06,Information Technology,Median Base Pay,53098.0,
Atlanta,Industry,2018-06,Insurance,Median Base Pay,53166.0,
Atlanta,Industry,2018-06,Internet & Tech,Median Base Pay,53722.0,
Atlanta,Industry,2018-06,Manufacturing,Median Base Pay,54081.0,
Atlanta,Industry,2018-06,Marketing & Advertising,Median Base Pay,50806.0,
Atlanta,Industry,2018-06,Media & Publishing,Median Base Pay,51474.0,
Atlanta,Industry,2018-06,Nonprofit,Median Base Pay,48822.0,
Atlanta,Industry,2018-06,Private Security,Median Base Pay,49075.0,
Atlanta,Industry,2018-06,Real Estate,Median Base Pay,51631.0,
Atlanta,Industry,2018-06,Recruiting & Staffing,Median Base Pay,50234.0,
Atlanta,Industry,2018-06,Restaurants & Bars,Median Base Pay,48478.0,
Atlanta,Industry,2018-06,Retail,Median Base Pay,49182.0,
Atlanta,Industry,2018-06,Supermarkets,Median Base Pay,50092.0,
Atlanta,Industry,2018-06,Telecommunications,Median Base Pay,51915.0,
Atlanta,Industry,2018-06,Transportation & Logistics,Median Base Pay,52352.0,
Atlanta,Industry,2018-06,Travel & Tourism,Median Base Pay,49558.0,
Atlanta,Industry,2018-06,Wholesale,Median Base Pay,52073.0,
Boston,Industry,2018-06,Accounting & Legal,Median Base Pay,58550.0,
Boston,Industry,2018-06,Aerospace & Defense,Median Base Pay,60708.0,
Boston,Industry,2018-06,Architecture & Civil Engineering,Median Base Pay,60036.0,
Boston,Industry,2018-06,Arts & Entertainment,Median Base Pay,52884.0,
Boston,Industry,2018-06,Automotive,Median Base Pay,53300.0,
Boston,Industry,2018-06,Banking & Financial Services,Median Base Pay,57997.0,
Boston,Industry,2018-06,Beauty & Fitness,Median Base Pay,54127.0,
Boston,Industry,2018-06,Biotech & Pharmaceuticals,Median Base Pay,61292.0,
Boston,Industry,2018-06,Business Services,Median Base Pay,56092.0,
Boston,Industry,2018-06,Computer Software & Hardware,Median Base Pay,60143.0,
Boston,Industry,2018-06,Construction,Median Base Pay,58821.0,
Boston,Industry,2018-06,Consulting,Median Base Pay,59714.0,
Boston,Industry,2018-06,Consumer Electronics,Median Base Pay,52405.0,
Boston,Industry,2018-06,Consumer Services,Median Base Pay,52033.0,
Boston,Industry,2018-06,Education & Schools,Median Base Pay,54397.0,
Boston,Industry,2018-06,Energy & Utilities,Median Base Pay,64315.0,
Boston,Industry,2018-06,Facilities,Median Base Pay,53890.0,
Boston,Industry,2018-06,Farming & Agriculture,Median Base Pay,58323.0,
Boston,Industry,2018-06,Government,Median Base Pay,58581.0,
Boston,Industry,2018-06,Health Care & Hospitals,Median Base Pay,57274.0,
Boston,Industry,2018-06,Information Technology,Median Base Pay,58277.0,
Boston,Industry,2018-06,Insurance,Median Base Pay,58351.0,
Boston,Industry,2018-06,Internet & Tech,Median Base Pay,58961.0,
Boston,Industry,2018-06,Manufacturing,Median Base Pay,59356.0,
Boston,Industry,2018-06,Marketing & Advertising,Median Base Pay,55761.0,
Boston,Industry,2018-06,Media & Publishing,Median Base Pay,56495.0,
Boston,Industry,2018-06,Nonprofit,Median Base Pay,53584.0,
Boston,Industry,2018-06,Private Security,Median Base Pay,53861.0,
Boston,Industry,2018-06,Real Estate,Median Base Pay,56666.0,
Boston,Industry,2018-06,Recruiting & Staffing,Median Base Pay,55133.0,
Boston,Industry,2018-06,Restaurants & Bars,Median Base Pay,53206.0,
Boston,Industry,2018-06,Retail,Median Base Pay,53978.0,
Boston,Industry,2018-06,Supermarkets,Median Base Pay,54978.0,
Boston,Industry,2018-06,Telecommunications,Median Base Pay,56979.0,
Boston,Industry,2018-06,Transportation & Logistics,Median Base Pay,57458.0,
Boston,Industry,2018-06,Travel & Tourism,Median Base Pay,54391.0,
Boston,Industry,2018-06,Wholesale,Median Base Pay,57152.0,
San Francisco,Industry,2018-06,Accounting & Legal,Median Base Pay,68275.0,
San Francisco,Industry,2018-06,Aerospace & Defense,Median Base Pay,70790.0,
San Francisco,Industry,2018-06,Architecture & Civil Engineering,Median Base Pay,70007.0,
San Francisco,Industry,2018-06,Arts & Entertainment,Median Base Pay,61667.0,
San Francisco,Industry,2018-06,Automotive,Median Base Pay,62152.0,
San Francisco,Industry,2018-06,Banking & Financial Services,Median Base Pay,67630.0,
San Francisco,Industry,2018-06,Beauty & Fitness,Median Base Pay,63116.0,
San Francisco,Industry,2018-06,Biotech & Pharmaceuticals,Median Base Pay,71472.0,
San Francisco,Industry,2018-06,Business Services,Median Base Pay,65408.0,
San Francisco,Industry,2018-06,Computer Software & Hardware,Median Base Pay,70132.0,
San Francisco,Industry,2018-06,Construction,Median Base Pay,68590.0,
San Francisco,Industry,2018-06,Consulting,Median Base Pay,69632.0,
San Francisco,Industry,2018-06,Consumer Electronics,Median Base Pay,61109.0,
San Francisco,Industry,2018-06,Consumer Services,Median Base Pay,60675.0,
San Francisco,Industry,2018-06,Education & Schools,Median Base Pay,63432.0,
San Francisco,Industry,2018-06,Energy & Utilities,Median Base Pay,74997.0,
San Francisco,Industry,2018-06,Facilities,Median Base Pay,62840.0,
